atlasId,atlasName,cohortId,name
242120000,liraglutide ot2 middle-age,242120000,glp1ra/ID242120000
242130000,liraglutide ot2 older-age,242130000,glp1ra/ID242130000
242100010,liraglutide ot2 low-cvr,242100010,glp1ra/ID242100010
242100020,liraglutide ot2 higher-cvr,242100020,glp1ra/ID242100020
242101000,liraglutide ot2 female,242101000,glp1ra/ID242101000
242102000,liraglutide ot2 male,242102000,glp1ra/ID242102000
242100100,liraglutide ot2 black,242100100,glp1ra/ID242100100
242100001,liraglutide ot2 without-rdz,242100001,glp1ra/ID242100001
242100002,liraglutide ot2 with-rdz,242100002,glp1ra/ID242100002
241200000,liraglutide main no-met,241200000,glp1ra/ID241200000
241210000,liraglutide no-met younger-age,241210000,glp1ra/ID241210000
241220000,liraglutide no-met middle-age,241220000,glp1ra/ID241220000
241230000,liraglutide no-met older-age,241230000,glp1ra/ID241230000
241200010,liraglutide no-met low-cvr,241200010,glp1ra/ID241200010
241200020,liraglutide no-met higher-cvr,241200020,glp1ra/ID241200020
241201000,liraglutide no-met female,241201000,glp1ra/ID241201000
241202000,liraglutide no-met male,241202000,glp1ra/ID241202000
241200100,liraglutide no-met black,241200100,glp1ra/ID241200100
241200001,liraglutide no-met without-rdz,241200001,glp1ra/ID241200001
241200002,liraglutide no-met with-rdz,241200002,glp1ra/ID241200002
242200000,liraglutide main ot2 no-met,242200000,glp1ra/ID242200000
242210000,liraglutide ot2 no-met younger-age,242210000,glp1ra/ID242210000
242220000,liraglutide ot2 no-met middle-age,242220000,glp1ra/ID242220000
242230000,liraglutide ot2 no-met older-age,242230000,glp1ra/ID242230000
242200010,liraglutide ot2 no-met low-cvr,242200010,glp1ra/ID242200010
242200020,liraglutide ot2 no-met higher-cvr,242200020,glp1ra/ID242200020
242201000,liraglutide ot2 no-met female,242201000,glp1ra/ID242201000
242202000,liraglutide ot2 no-met male,242202000,glp1ra/ID242202000
242200100,liraglutide ot2 no-met black,242200100,glp1ra/ID242200100
242200001,liraglutide ot2 no-met without-rdz,242200001,glp1ra/ID242200001
242200002,liraglutide ot2 no-met with-rdz,242200002,glp1ra/ID242200002
251100000,lixisenatide main,251100000,glp1ra/ID251100000
251110000,lixisenatide younger-age,251110000,glp1ra/ID251110000
251120000,lixisenatide middle-age,251120000,glp1ra/ID251120000
251130000,lixisenatide older-age,251130000,glp1ra/ID251130000
251100010,lixisenatide low-cvr,251100010,glp1ra/ID251100010
251100020,lixisenatide higher-cvr,251100020,glp1ra/ID251100020
251101000,lixisenatide female,251101000,glp1ra/ID251101000
251102000,lixisenatide male,251102000,glp1ra/ID251102000
251100100,lixisenatide black,251100100,glp1ra/ID251100100
251100001,lixisenatide without-rdz,251100001,glp1ra/ID251100001
251100002,lixisenatide with-rdz,251100002,glp1ra/ID251100002
252100000,lixisenatide main ot2,252100000,glp1ra/ID252100000
252110000,lixisenatide ot2 younger-age,252110000,glp1ra/ID252110000
252120000,lixisenatide ot2 middle-age,252120000,glp1ra/ID252120000
252130000,lixisenatide ot2 older-age,252130000,glp1ra/ID252130000
252100010,lixisenatide ot2 low-cvr,252100010,glp1ra/ID252100010
252100020,lixisenatide ot2 higher-cvr,252100020,glp1ra/ID252100020
252101000,lixisenatide ot2 female,252101000,glp1ra/ID252101000
252102000,lixisenatide ot2 male,252102000,glp1ra/ID252102000
252100100,lixisenatide ot2 black,252100100,glp1ra/ID252100100
252100001,lixisenatide ot2 without-rdz,252100001,glp1ra/ID252100001
252100002,lixisenatide ot2 with-rdz,252100002,glp1ra/ID252100002
251200000,lixisenatide main no-met,251200000,glp1ra/ID251200000
251210000,lixisenatide no-met younger-age,251210000,glp1ra/ID251210000
251220000,lixisenatide no-met middle-age,251220000,glp1ra/ID251220000
251230000,lixisenatide no-met older-age,251230000,glp1ra/ID251230000
251200010,lixisenatide no-met low-cvr,251200010,glp1ra/ID251200010
251200020,lixisenatide no-met higher-cvr,251200020,glp1ra/ID251200020
251201000,lixisenatide no-met female,251201000,glp1ra/ID251201000
251202000,lixisenatide no-met male,251202000,glp1ra/ID251202000
251200100,lixisenatide no-met black,251200100,glp1ra/ID251200100
251200001,lixisenatide no-met without-rdz,251200001,glp1ra/ID251200001
251200002,lixisenatide no-met with-rdz,251200002,glp1ra/ID251200002
252200000,lixisenatide main ot2 no-met,252200000,glp1ra/ID252200000
252210000,lixisenatide ot2 no-met younger-age,252210000,glp1ra/ID252210000
252220000,lixisenatide ot2 no-met middle-age,252220000,glp1ra/ID252220000
252230000,lixisenatide ot2 no-met older-age,252230000,glp1ra/ID252230000
252200010,lixisenatide ot2 no-met low-cvr,252200010,glp1ra/ID252200010
252200020,lixisenatide ot2 no-met higher-cvr,252200020,glp1ra/ID252200020
252201000,lixisenatide ot2 no-met female,252201000,glp1ra/ID252201000
252202000,lixisenatide ot2 no-met male,252202000,glp1ra/ID252202000
252200100,lixisenatide ot2 no-met black,252200100,glp1ra/ID252200100
252200001,lixisenatide ot2 no-met without-rdz,252200001,glp1ra/ID252200001
252200002,lixisenatide ot2 no-met with-rdz,252200002,glp1ra/ID252200002
261100000,semaglutide main,261100000,glp1ra/ID261100000
261110000,semaglutide younger-age,261110000,glp1ra/ID261110000
261120000,semaglutide middle-age,261120000,glp1ra/ID261120000
261130000,semaglutide older-age,261130000,glp1ra/ID261130000
261100010,semaglutide low-cvr,261100010,glp1ra/ID261100010
261100020,semaglutide higher-cvr,261100020,glp1ra/ID261100020
261101000,semaglutide female,261101000,glp1ra/ID261101000
261102000,semaglutide male,261102000,glp1ra/ID261102000
261100100,semaglutide black,261100100,glp1ra/ID261100100
261100001,semaglutide without-rdz,261100001,glp1ra/ID261100001
261100002,semaglutide with-rdz,261100002,glp1ra/ID261100002
262100000,semaglutide main ot2,262100000,glp1ra/ID262100000
262110000,semaglutide ot2 younger-age,262110000,glp1ra/ID262110000
262120000,semaglutide ot2 middle-age,262120000,glp1ra/ID262120000
262130000,semaglutide ot2 older-age,262130000,glp1ra/ID262130000
262100010,semaglutide ot2 low-cvr,262100010,glp1ra/ID262100010
262100020,semaglutide ot2 higher-cvr,262100020,glp1ra/ID262100020
262101000,semaglutide ot2 female,262101000,glp1ra/ID262101000
262102000,semaglutide ot2 male,262102000,glp1ra/ID262102000
262100100,semaglutide ot2 black,262100100,glp1ra/ID262100100
262100001,semaglutide ot2 without-rdz,262100001,glp1ra/ID262100001
262100002,semaglutide ot2 with-rdz,262100002,glp1ra/ID262100002
261200000,semaglutide main no-met,261200000,glp1ra/ID261200000
261210000,semaglutide no-met younger-age,261210000,glp1ra/ID261210000
261220000,semaglutide no-met middle-age,261220000,glp1ra/ID261220000
261230000,semaglutide no-met older-age,261230000,glp1ra/ID261230000
261200010,semaglutide no-met low-cvr,261200010,glp1ra/ID261200010
261200020,semaglutide no-met higher-cvr,261200020,glp1ra/ID261200020
261201000,semaglutide no-met female,261201000,glp1ra/ID261201000
261202000,semaglutide no-met male,261202000,glp1ra/ID261202000
261200100,semaglutide no-met black,261200100,glp1ra/ID261200100
261200001,semaglutide no-met without-rdz,261200001,glp1ra/ID261200001
261200002,semaglutide no-met with-rdz,261200002,glp1ra/ID261200002
262200000,semaglutide main ot2 no-met,262200000,glp1ra/ID262200000
262210000,semaglutide ot2 no-met younger-age,262210000,glp1ra/ID262210000
262220000,semaglutide ot2 no-met middle-age,262220000,glp1ra/ID262220000
262230000,semaglutide ot2 no-met older-age,262230000,glp1ra/ID262230000
262200010,semaglutide ot2 no-met low-cvr,262200010,glp1ra/ID262200010
262200020,semaglutide ot2 no-met higher-cvr,262200020,glp1ra/ID262200020
262201000,semaglutide ot2 no-met female,262201000,glp1ra/ID262201000
262202000,semaglutide ot2 no-met male,262202000,glp1ra/ID262202000
262200100,semaglutide ot2 no-met black,262200100,glp1ra/ID262200100
262200001,semaglutide ot2 no-met without-rdz,262200001,glp1ra/ID262200001
262200002,semaglutide ot2 no-met with-rdz,262200002,glp1ra/ID262200002
