atlasId,atlasName,cohortId,name
121200100,linagliptin no-met black,121200100,dpp4i/ID121200100
121200001,linagliptin no-met without-rdz,121200001,dpp4i/ID121200001
121200002,linagliptin no-met with-rdz,121200002,dpp4i/ID121200002
122200000,linagliptin main ot2 no-met,122200000,dpp4i/ID122200000
122210000,linagliptin ot2 no-met younger-age,122210000,dpp4i/ID122210000
122220000,linagliptin ot2 no-met middle-age,122220000,dpp4i/ID122220000
122230000,linagliptin ot2 no-met older-age,122230000,dpp4i/ID122230000
122200010,linagliptin ot2 no-met low-cvr,122200010,dpp4i/ID122200010
122200020,linagliptin ot2 no-met higher-cvr,122200020,dpp4i/ID122200020
122201000,linagliptin ot2 no-met female,122201000,dpp4i/ID122201000
122202000,linagliptin ot2 no-met male,122202000,dpp4i/ID122202000
122200100,linagliptin ot2 no-met black,122200100,dpp4i/ID122200100
122200001,linagliptin ot2 no-met without-rdz,122200001,dpp4i/ID122200001
122200002,linagliptin ot2 no-met with-rdz,122200002,dpp4i/ID122200002
131100000,saxagliptin main,131100000,dpp4i/ID131100000
131110000,saxagliptin younger-age,131110000,dpp4i/ID131110000
131120000,saxagliptin middle-age,131120000,dpp4i/ID131120000
131130000,saxagliptin older-age,131130000,dpp4i/ID131130000
131100010,saxagliptin low-cvr,131100010,dpp4i/ID131100010
131100020,saxagliptin higher-cvr,131100020,dpp4i/ID131100020
131101000,saxagliptin female,131101000,dpp4i/ID131101000
131102000,saxagliptin male,131102000,dpp4i/ID131102000
131100100,saxagliptin black,131100100,dpp4i/ID131100100
131100001,saxagliptin without-rdz,131100001,dpp4i/ID131100001
131100002,saxagliptin with-rdz,131100002,dpp4i/ID131100002
132100000,saxagliptin main ot2,132100000,dpp4i/ID132100000
132110000,saxagliptin ot2 younger-age,132110000,dpp4i/ID132110000
132120000,saxagliptin ot2 middle-age,132120000,dpp4i/ID132120000
132130000,saxagliptin ot2 older-age,132130000,dpp4i/ID132130000
132100010,saxagliptin ot2 low-cvr,132100010,dpp4i/ID132100010
132100020,saxagliptin ot2 higher-cvr,132100020,dpp4i/ID132100020
132101000,saxagliptin ot2 female,132101000,dpp4i/ID132101000
132102000,saxagliptin ot2 male,132102000,dpp4i/ID132102000
132100100,saxagliptin ot2 black,132100100,dpp4i/ID132100100
132100001,saxagliptin ot2 without-rdz,132100001,dpp4i/ID132100001
132100002,saxagliptin ot2 with-rdz,132100002,dpp4i/ID132100002
131200000,saxagliptin main no-met,131200000,dpp4i/ID131200000
131210000,saxagliptin no-met younger-age,131210000,dpp4i/ID131210000
131220000,saxagliptin no-met middle-age,131220000,dpp4i/ID131220000
131230000,saxagliptin no-met older-age,131230000,dpp4i/ID131230000
131200010,saxagliptin no-met low-cvr,131200010,dpp4i/ID131200010
131200020,saxagliptin no-met higher-cvr,131200020,dpp4i/ID131200020
131201000,saxagliptin no-met female,131201000,dpp4i/ID131201000
131202000,saxagliptin no-met male,131202000,dpp4i/ID131202000
131200100,saxagliptin no-met black,131200100,dpp4i/ID131200100
131200001,saxagliptin no-met without-rdz,131200001,dpp4i/ID131200001
131200002,saxagliptin no-met with-rdz,131200002,dpp4i/ID131200002
132200000,saxagliptin main ot2 no-met,132200000,dpp4i/ID132200000
132210000,saxagliptin ot2 no-met younger-age,132210000,dpp4i/ID132210000
132220000,saxagliptin ot2 no-met middle-age,132220000,dpp4i/ID132220000
132230000,saxagliptin ot2 no-met older-age,132230000,dpp4i/ID132230000
132200010,saxagliptin ot2 no-met low-cvr,132200010,dpp4i/ID132200010
132200020,saxagliptin ot2 no-met higher-cvr,132200020,dpp4i/ID132200020
132201000,saxagliptin ot2 no-met female,132201000,dpp4i/ID132201000
132202000,saxagliptin ot2 no-met male,132202000,dpp4i/ID132202000
132200100,saxagliptin ot2 no-met black,132200100,dpp4i/ID132200100
132200001,saxagliptin ot2 no-met without-rdz,132200001,dpp4i/ID132200001
132200002,saxagliptin ot2 no-met with-rdz,132200002,dpp4i/ID132200002
141100000,sitagliptin main,141100000,dpp4i/ID141100000
141110000,sitagliptin younger-age,141110000,dpp4i/ID141110000
141120000,sitagliptin middle-age,141120000,dpp4i/ID141120000
141130000,sitagliptin older-age,141130000,dpp4i/ID141130000
141100010,sitagliptin low-cvr,141100010,dpp4i/ID141100010
141100020,sitagliptin higher-cvr,141100020,dpp4i/ID141100020
141101000,sitagliptin female,141101000,dpp4i/ID141101000
141102000,sitagliptin male,141102000,dpp4i/ID141102000
141100100,sitagliptin black,141100100,dpp4i/ID141100100
141100001,sitagliptin without-rdz,141100001,dpp4i/ID141100001
141100002,sitagliptin with-rdz,141100002,dpp4i/ID141100002
142100000,sitagliptin main ot2,142100000,dpp4i/ID142100000
142110000,sitagliptin ot2 younger-age,142110000,dpp4i/ID142110000
142120000,sitagliptin ot2 middle-age,142120000,dpp4i/ID142120000
142130000,sitagliptin ot2 older-age,142130000,dpp4i/ID142130000
142100010,sitagliptin ot2 low-cvr,142100010,dpp4i/ID142100010
142100020,sitagliptin ot2 higher-cvr,142100020,dpp4i/ID142100020
142101000,sitagliptin ot2 female,142101000,dpp4i/ID142101000
142102000,sitagliptin ot2 male,142102000,dpp4i/ID142102000
142100100,sitagliptin ot2 black,142100100,dpp4i/ID142100100
142100001,sitagliptin ot2 without-rdz,142100001,dpp4i/ID142100001
142100002,sitagliptin ot2 with-rdz,142100002,dpp4i/ID142100002
141200000,sitagliptin main no-met,141200000,dpp4i/ID141200000
141210000,sitagliptin no-met younger-age,141210000,dpp4i/ID141210000
141220000,sitagliptin no-met middle-age,141220000,dpp4i/ID141220000
141230000,sitagliptin no-met older-age,141230000,dpp4i/ID141230000
141200010,sitagliptin no-met low-cvr,141200010,dpp4i/ID141200010
141200020,sitagliptin no-met higher-cvr,141200020,dpp4i/ID141200020
141201000,sitagliptin no-met female,141201000,dpp4i/ID141201000
141202000,sitagliptin no-met male,141202000,dpp4i/ID141202000
141200100,sitagliptin no-met black,141200100,dpp4i/ID141200100
141200001,sitagliptin no-met without-rdz,141200001,dpp4i/ID141200001
141200002,sitagliptin no-met with-rdz,141200002,dpp4i/ID141200002
142200000,sitagliptin main ot2 no-met,142200000,dpp4i/ID142200000
142210000,sitagliptin ot2 no-met younger-age,142210000,dpp4i/ID142210000
142220000,sitagliptin ot2 no-met middle-age,142220000,dpp4i/ID142220000
142230000,sitagliptin ot2 no-met older-age,142230000,dpp4i/ID142230000
142200010,sitagliptin ot2 no-met low-cvr,142200010,dpp4i/ID142200010
142200020,sitagliptin ot2 no-met higher-cvr,142200020,dpp4i/ID142200020
142201000,sitagliptin ot2 no-met female,142201000,dpp4i/ID142201000
142202000,sitagliptin ot2 no-met male,142202000,dpp4i/ID142202000
142200100,sitagliptin ot2 no-met black,142200100,dpp4i/ID142200100
142200001,sitagliptin ot2 no-met without-rdz,142200001,dpp4i/ID142200001
142200002,sitagliptin ot2 no-met with-rdz,142200002,dpp4i/ID142200002
151100000,vildagliptin main,151100000,dpp4i/ID151100000
151110000,vildagliptin younger-age,151110000,dpp4i/ID151110000
151120000,vildagliptin middle-age,151120000,dpp4i/ID151120000
151130000,vildagliptin older-age,151130000,dpp4i/ID151130000
151100010,vildagliptin low-cvr,151100010,dpp4i/ID151100010
151100020,vildagliptin higher-cvr,151100020,dpp4i/ID151100020
151101000,vildagliptin female,151101000,dpp4i/ID151101000
151102000,vildagliptin male,151102000,dpp4i/ID151102000
151100100,vildagliptin black,151100100,dpp4i/ID151100100
151100001,vildagliptin without-rdz,151100001,dpp4i/ID151100001
151100002,vildagliptin with-rdz,151100002,dpp4i/ID151100002
152100000,vildagliptin main ot2,152100000,dpp4i/ID152100000
152110000,vildagliptin ot2 younger-age,152110000,dpp4i/ID152110000
152120000,vildagliptin ot2 middle-age,152120000,dpp4i/ID152120000
152130000,vildagliptin ot2 older-age,152130000,dpp4i/ID152130000
152100010,vildagliptin ot2 low-cvr,152100010,dpp4i/ID152100010
152100020,vildagliptin ot2 higher-cvr,152100020,dpp4i/ID152100020
152101000,vildagliptin ot2 female,152101000,dpp4i/ID152101000
152102000,vildagliptin ot2 male,152102000,dpp4i/ID152102000
152100100,vildagliptin ot2 black,152100100,dpp4i/ID152100100
152100001,vildagliptin ot2 without-rdz,152100001,dpp4i/ID152100001
152100002,vildagliptin ot2 with-rdz,152100002,dpp4i/ID152100002
151200000,vildagliptin main no-met,151200000,dpp4i/ID151200000
151210000,vildagliptin no-met younger-age,151210000,dpp4i/ID151210000
151220000,vildagliptin no-met middle-age,151220000,dpp4i/ID151220000
151230000,vildagliptin no-met older-age,151230000,dpp4i/ID151230000
151200010,vildagliptin no-met low-cvr,151200010,dpp4i/ID151200010
151200020,vildagliptin no-met higher-cvr,151200020,dpp4i/ID151200020
151201000,vildagliptin no-met female,151201000,dpp4i/ID151201000
151202000,vildagliptin no-met male,151202000,dpp4i/ID151202000
151200100,vildagliptin no-met black,151200100,dpp4i/ID151200100
151200001,vildagliptin no-met without-rdz,151200001,dpp4i/ID151200001
151200002,vildagliptin no-met with-rdz,151200002,dpp4i/ID151200002
152200000,vildagliptin main ot2 no-met,152200000,dpp4i/ID152200000
152210000,vildagliptin ot2 no-met younger-age,152210000,dpp4i/ID152210000
152220000,vildagliptin ot2 no-met middle-age,152220000,dpp4i/ID152220000
152230000,vildagliptin ot2 no-met older-age,152230000,dpp4i/ID152230000
152200010,vildagliptin ot2 no-met low-cvr,152200010,dpp4i/ID152200010
152200020,vildagliptin ot2 no-met higher-cvr,152200020,dpp4i/ID152200020
152201000,vildagliptin ot2 no-met female,152201000,dpp4i/ID152201000
152202000,vildagliptin ot2 no-met male,152202000,dpp4i/ID152202000
152200100,vildagliptin ot2 no-met black,152200100,dpp4i/ID152200100
152200001,vildagliptin ot2 no-met without-rdz,152200001,dpp4i/ID152200001
152200002,vildagliptin ot2 no-met with-rdz,152200002,dpp4i/ID152200002
211100000,albiglutide main,211100000,glp1ra/ID211100000
211110000,albiglutide younger-age,211110000,glp1ra/ID211110000
211120000,albiglutide middle-age,211120000,glp1ra/ID211120000
211130000,albiglutide older-age,211130000,glp1ra/ID211130000
211100010,albiglutide low-cvr,211100010,glp1ra/ID211100010
211100020,albiglutide higher-cvr,211100020,glp1ra/ID211100020
211101000,albiglutide female,211101000,glp1ra/ID211101000
211102000,albiglutide male,211102000,glp1ra/ID211102000
211100100,albiglutide black,211100100,glp1ra/ID211100100
211100001,albiglutide without-rdz,211100001,glp1ra/ID211100001
211100002,albiglutide with-rdz,211100002,glp1ra/ID211100002
212100000,albiglutide main ot2,212100000,glp1ra/ID212100000
212110000,albiglutide ot2 younger-age,212110000,glp1ra/ID212110000
212120000,albiglutide ot2 middle-age,212120000,glp1ra/ID212120000
212130000,albiglutide ot2 older-age,212130000,glp1ra/ID212130000
212100010,albiglutide ot2 low-cvr,212100010,glp1ra/ID212100010
212100020,albiglutide ot2 higher-cvr,212100020,glp1ra/ID212100020
212101000,albiglutide ot2 female,212101000,glp1ra/ID212101000
212102000,albiglutide ot2 male,212102000,glp1ra/ID212102000
212100100,albiglutide ot2 black,212100100,glp1ra/ID212100100
212100001,albiglutide ot2 without-rdz,212100001,glp1ra/ID212100001
212100002,albiglutide ot2 with-rdz,212100002,glp1ra/ID212100002
211200000,albiglutide main no-met,211200000,glp1ra/ID211200000
211210000,albiglutide no-met younger-age,211210000,glp1ra/ID211210000
211220000,albiglutide no-met middle-age,211220000,glp1ra/ID211220000
211230000,albiglutide no-met older-age,211230000,glp1ra/ID211230000
211200010,albiglutide no-met low-cvr,211200010,glp1ra/ID211200010
211200020,albiglutide no-met higher-cvr,211200020,glp1ra/ID211200020
211201000,albiglutide no-met female,211201000,glp1ra/ID211201000
211202000,albiglutide no-met male,211202000,glp1ra/ID211202000
211200100,albiglutide no-met black,211200100,glp1ra/ID211200100
211200001,albiglutide no-met without-rdz,211200001,glp1ra/ID211200001
211200002,albiglutide no-met with-rdz,211200002,glp1ra/ID211200002
212200000,albiglutide main ot2 no-met,212200000,glp1ra/ID212200000
212210000,albiglutide ot2 no-met younger-age,212210000,glp1ra/ID212210000
212220000,albiglutide ot2 no-met middle-age,212220000,glp1ra/ID212220000
212230000,albiglutide ot2 no-met older-age,212230000,glp1ra/ID212230000
212200010,albiglutide ot2 no-met low-cvr,212200010,glp1ra/ID212200010
212200020,albiglutide ot2 no-met higher-cvr,212200020,glp1ra/ID212200020
212201000,albiglutide ot2 no-met female,212201000,glp1ra/ID212201000
212202000,albiglutide ot2 no-met male,212202000,glp1ra/ID212202000
212200100,albiglutide ot2 no-met black,212200100,glp1ra/ID212200100
212200001,albiglutide ot2 no-met without-rdz,212200001,glp1ra/ID212200001
212200002,albiglutide ot2 no-met with-rdz,212200002,glp1ra/ID212200002
221100000,dulaglutide main,221100000,glp1ra/ID221100000
221110000,dulaglutide younger-age,221110000,glp1ra/ID221110000
221120000,dulaglutide middle-age,221120000,glp1ra/ID221120000
221130000,dulaglutide older-age,221130000,glp1ra/ID221130000
221100010,dulaglutide low-cvr,221100010,glp1ra/ID221100010
221100020,dulaglutide higher-cvr,221100020,glp1ra/ID221100020
221101000,dulaglutide female,221101000,glp1ra/ID221101000
221102000,dulaglutide male,221102000,glp1ra/ID221102000
221100100,dulaglutide black,221100100,glp1ra/ID221100100
221100001,dulaglutide without-rdz,221100001,glp1ra/ID221100001
221100002,dulaglutide with-rdz,221100002,glp1ra/ID221100002
222100000,dulaglutide main ot2,222100000,glp1ra/ID222100000
222110000,dulaglutide ot2 younger-age,222110000,glp1ra/ID222110000
222120000,dulaglutide ot2 middle-age,222120000,glp1ra/ID222120000
222130000,dulaglutide ot2 older-age,222130000,glp1ra/ID222130000
222100010,dulaglutide ot2 low-cvr,222100010,glp1ra/ID222100010
222100020,dulaglutide ot2 higher-cvr,222100020,glp1ra/ID222100020
222101000,dulaglutide ot2 female,222101000,glp1ra/ID222101000
222102000,dulaglutide ot2 male,222102000,glp1ra/ID222102000
222100100,dulaglutide ot2 black,222100100,glp1ra/ID222100100
222100001,dulaglutide ot2 without-rdz,222100001,glp1ra/ID222100001
222100002,dulaglutide ot2 with-rdz,222100002,glp1ra/ID222100002
221200000,dulaglutide main no-met,221200000,glp1ra/ID221200000
221210000,dulaglutide no-met younger-age,221210000,glp1ra/ID221210000
221220000,dulaglutide no-met middle-age,221220000,glp1ra/ID221220000
221230000,dulaglutide no-met older-age,221230000,glp1ra/ID221230000
221200010,dulaglutide no-met low-cvr,221200010,glp1ra/ID221200010
221200020,dulaglutide no-met higher-cvr,221200020,glp1ra/ID221200020
221201000,dulaglutide no-met female,221201000,glp1ra/ID221201000
221202000,dulaglutide no-met male,221202000,glp1ra/ID221202000
221200100,dulaglutide no-met black,221200100,glp1ra/ID221200100
221200001,dulaglutide no-met without-rdz,221200001,glp1ra/ID221200001
221200002,dulaglutide no-met with-rdz,221200002,glp1ra/ID221200002
222200000,dulaglutide main ot2 no-met,222200000,glp1ra/ID222200000
222210000,dulaglutide ot2 no-met younger-age,222210000,glp1ra/ID222210000
222220000,dulaglutide ot2 no-met middle-age,222220000,glp1ra/ID222220000
222230000,dulaglutide ot2 no-met older-age,222230000,glp1ra/ID222230000
222200010,dulaglutide ot2 no-met low-cvr,222200010,glp1ra/ID222200010
222200020,dulaglutide ot2 no-met higher-cvr,222200020,glp1ra/ID222200020
222201000,dulaglutide ot2 no-met female,222201000,glp1ra/ID222201000
222202000,dulaglutide ot2 no-met male,222202000,glp1ra/ID222202000
222200100,dulaglutide ot2 no-met black,222200100,glp1ra/ID222200100
222200001,dulaglutide ot2 no-met without-rdz,222200001,glp1ra/ID222200001
222200002,dulaglutide ot2 no-met with-rdz,222200002,glp1ra/ID222200002
231100000,exenatide main,231100000,glp1ra/ID231100000
231110000,exenatide younger-age,231110000,glp1ra/ID231110000
231120000,exenatide middle-age,231120000,glp1ra/ID231120000
231130000,exenatide older-age,231130000,glp1ra/ID231130000
231100010,exenatide low-cvr,231100010,glp1ra/ID231100010
231100020,exenatide higher-cvr,231100020,glp1ra/ID231100020
231101000,exenatide female,231101000,glp1ra/ID231101000
231102000,exenatide male,231102000,glp1ra/ID231102000
231100100,exenatide black,231100100,glp1ra/ID231100100
231100001,exenatide without-rdz,231100001,glp1ra/ID231100001
231100002,exenatide with-rdz,231100002,glp1ra/ID231100002
232100000,exenatide main ot2,232100000,glp1ra/ID232100000
232110000,exenatide ot2 younger-age,232110000,glp1ra/ID232110000
232120000,exenatide ot2 middle-age,232120000,glp1ra/ID232120000
232130000,exenatide ot2 older-age,232130000,glp1ra/ID232130000
232100010,exenatide ot2 low-cvr,232100010,glp1ra/ID232100010
232100020,exenatide ot2 higher-cvr,232100020,glp1ra/ID232100020
232101000,exenatide ot2 female,232101000,glp1ra/ID232101000
232102000,exenatide ot2 male,232102000,glp1ra/ID232102000
232100100,exenatide ot2 black,232100100,glp1ra/ID232100100
232100001,exenatide ot2 without-rdz,232100001,glp1ra/ID232100001
232100002,exenatide ot2 with-rdz,232100002,glp1ra/ID232100002
231200000,exenatide main no-met,231200000,glp1ra/ID231200000
231210000,exenatide no-met younger-age,231210000,glp1ra/ID231210000
231220000,exenatide no-met middle-age,231220000,glp1ra/ID231220000
231230000,exenatide no-met older-age,231230000,glp1ra/ID231230000
231200010,exenatide no-met low-cvr,231200010,glp1ra/ID231200010
231200020,exenatide no-met higher-cvr,231200020,glp1ra/ID231200020
231201000,exenatide no-met female,231201000,glp1ra/ID231201000
231202000,exenatide no-met male,231202000,glp1ra/ID231202000
231200100,exenatide no-met black,231200100,glp1ra/ID231200100
231200001,exenatide no-met without-rdz,231200001,glp1ra/ID231200001
231200002,exenatide no-met with-rdz,231200002,glp1ra/ID231200002
232200000,exenatide main ot2 no-met,232200000,glp1ra/ID232200000
232210000,exenatide ot2 no-met younger-age,232210000,glp1ra/ID232210000
232220000,exenatide ot2 no-met middle-age,232220000,glp1ra/ID232220000
232230000,exenatide ot2 no-met older-age,232230000,glp1ra/ID232230000
232200010,exenatide ot2 no-met low-cvr,232200010,glp1ra/ID232200010
232200020,exenatide ot2 no-met higher-cvr,232200020,glp1ra/ID232200020
232201000,exenatide ot2 no-met female,232201000,glp1ra/ID232201000
232202000,exenatide ot2 no-met male,232202000,glp1ra/ID232202000
232200100,exenatide ot2 no-met black,232200100,glp1ra/ID232200100
232200001,exenatide ot2 no-met without-rdz,232200001,glp1ra/ID232200001
232200002,exenatide ot2 no-met with-rdz,232200002,glp1ra/ID232200002
241100000,liraglutide main,241100000,glp1ra/ID241100000
241110000,liraglutide younger-age,241110000,glp1ra/ID241110000
241120000,liraglutide middle-age,241120000,glp1ra/ID241120000
241130000,liraglutide older-age,241130000,glp1ra/ID241130000
241100010,liraglutide low-cvr,241100010,glp1ra/ID241100010
241100020,liraglutide higher-cvr,241100020,glp1ra/ID241100020
241101000,liraglutide female,241101000,glp1ra/ID241101000
241102000,liraglutide male,241102000,glp1ra/ID241102000
241100100,liraglutide black,241100100,glp1ra/ID241100100
241100001,liraglutide without-rdz,241100001,glp1ra/ID241100001
241100002,liraglutide with-rdz,241100002,glp1ra/ID241100002
242100000,liraglutide main ot2,242100000,glp1ra/ID242100000
242110000,liraglutide ot2 younger-age,242110000,glp1ra/ID242110000
242120000,liraglutide ot2 middle-age,242120000,glp1ra/ID242120000
242130000,liraglutide ot2 older-age,242130000,glp1ra/ID242130000
242100010,liraglutide ot2 low-cvr,242100010,glp1ra/ID242100010
242100020,liraglutide ot2 higher-cvr,242100020,glp1ra/ID242100020
242101000,liraglutide ot2 female,242101000,glp1ra/ID242101000
242102000,liraglutide ot2 male,242102000,glp1ra/ID242102000
242100100,liraglutide ot2 black,242100100,glp1ra/ID242100100
242100001,liraglutide ot2 without-rdz,242100001,glp1ra/ID242100001
242100002,liraglutide ot2 with-rdz,242100002,glp1ra/ID242100002
241200000,liraglutide main no-met,241200000,glp1ra/ID241200000
241210000,liraglutide no-met younger-age,241210000,glp1ra/ID241210000
241220000,liraglutide no-met middle-age,241220000,glp1ra/ID241220000
241230000,liraglutide no-met older-age,241230000,glp1ra/ID241230000
241200010,liraglutide no-met low-cvr,241200010,glp1ra/ID241200010
241200020,liraglutide no-met higher-cvr,241200020,glp1ra/ID241200020
241201000,liraglutide no-met female,241201000,glp1ra/ID241201000
241202000,liraglutide no-met male,241202000,glp1ra/ID241202000
241200100,liraglutide no-met black,241200100,glp1ra/ID241200100
241200001,liraglutide no-met without-rdz,241200001,glp1ra/ID241200001
241200002,liraglutide no-met with-rdz,241200002,glp1ra/ID241200002
242200000,liraglutide main ot2 no-met,242200000,glp1ra/ID242200000
242210000,liraglutide ot2 no-met younger-age,242210000,glp1ra/ID242210000
242220000,liraglutide ot2 no-met middle-age,242220000,glp1ra/ID242220000
242230000,liraglutide ot2 no-met older-age,242230000,glp1ra/ID242230000
242200010,liraglutide ot2 no-met low-cvr,242200010,glp1ra/ID242200010
242200020,liraglutide ot2 no-met higher-cvr,242200020,glp1ra/ID242200020
242201000,liraglutide ot2 no-met female,242201000,glp1ra/ID242201000
242202000,liraglutide ot2 no-met male,242202000,glp1ra/ID242202000
242200100,liraglutide ot2 no-met black,242200100,glp1ra/ID242200100
242200001,liraglutide ot2 no-met without-rdz,242200001,glp1ra/ID242200001
242200002,liraglutide ot2 no-met with-rdz,242200002,glp1ra/ID242200002
251100000,lixisenatide main,251100000,glp1ra/ID251100000
251110000,lixisenatide younger-age,251110000,glp1ra/ID251110000
251120000,lixisenatide middle-age,251120000,glp1ra/ID251120000
251130000,lixisenatide older-age,251130000,glp1ra/ID251130000
251100010,lixisenatide low-cvr,251100010,glp1ra/ID251100010
251100020,lixisenatide higher-cvr,251100020,glp1ra/ID251100020
251101000,lixisenatide female,251101000,glp1ra/ID251101000
251102000,lixisenatide male,251102000,glp1ra/ID251102000
251100100,lixisenatide black,251100100,glp1ra/ID251100100
251100001,lixisenatide without-rdz,251100001,glp1ra/ID251100001
251100002,lixisenatide with-rdz,251100002,glp1ra/ID251100002
252100000,lixisenatide main ot2,252100000,glp1ra/ID252100000
252110000,lixisenatide ot2 younger-age,252110000,glp1ra/ID252110000
252120000,lixisenatide ot2 middle-age,252120000,glp1ra/ID252120000
252130000,lixisenatide ot2 older-age,252130000,glp1ra/ID252130000
252100010,lixisenatide ot2 low-cvr,252100010,glp1ra/ID252100010
252100020,lixisenatide ot2 higher-cvr,252100020,glp1ra/ID252100020
252101000,lixisenatide ot2 female,252101000,glp1ra/ID252101000
252102000,lixisenatide ot2 male,252102000,glp1ra/ID252102000
252100100,lixisenatide ot2 black,252100100,glp1ra/ID252100100
252100001,lixisenatide ot2 without-rdz,252100001,glp1ra/ID252100001
252100002,lixisenatide ot2 with-rdz,252100002,glp1ra/ID252100002
251200000,lixisenatide main no-met,251200000,glp1ra/ID251200000
251210000,lixisenatide no-met younger-age,251210000,glp1ra/ID251210000
251220000,lixisenatide no-met middle-age,251220000,glp1ra/ID251220000
251230000,lixisenatide no-met older-age,251230000,glp1ra/ID251230000
