targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
322100100,332100100,-1,NA,dapagliflozin ot2 black,empagliflozin ot2 black
322100100,342100100,-1,NA,dapagliflozin ot2 black,ertugliflozin ot2 black
332100100,342100100,-1,NA,empagliflozin ot2 black,ertugliflozin ot2 black
312100010,322100010,-1,NA,canagliflozin ot2 low-cvr,dapagliflozin ot2 low-cvr
312100010,332100010,-1,NA,canagliflozin ot2 low-cvr,empagliflozin ot2 low-cvr
312100010,342100010,-1,NA,canagliflozin ot2 low-cvr,ertugliflozin ot2 low-cvr
322100010,332100010,-1,NA,dapagliflozin ot2 low-cvr,empagliflozin ot2 low-cvr
322100010,342100010,-1,NA,dapagliflozin ot2 low-cvr,ertugliflozin ot2 low-cvr
332100010,342100010,-1,NA,empagliflozin ot2 low-cvr,ertugliflozin ot2 low-cvr
312100020,322100020,-1,NA,canagliflozin ot2 higher-cvr,dapagliflozin ot2 higher-cvr
312100020,332100020,-1,NA,canagliflozin ot2 higher-cvr,empagliflozin ot2 higher-cvr
312100020,342100020,-1,NA,canagliflozin ot2 higher-cvr,ertugliflozin ot2 higher-cvr
322100020,332100020,-1,NA,dapagliflozin ot2 higher-cvr,empagliflozin ot2 higher-cvr
322100020,342100020,-1,NA,dapagliflozin ot2 higher-cvr,ertugliflozin ot2 higher-cvr
332100020,342100020,-1,NA,empagliflozin ot2 higher-cvr,ertugliflozin ot2 higher-cvr
312100001,322100001,-1,NA,canagliflozin ot2 without-rdz,dapagliflozin ot2 without-rdz
312100001,332100001,-1,NA,canagliflozin ot2 without-rdz,empagliflozin ot2 without-rdz
312100001,342100001,-1,NA,canagliflozin ot2 without-rdz,ertugliflozin ot2 without-rdz
322100001,332100001,-1,NA,dapagliflozin ot2 without-rdz,empagliflozin ot2 without-rdz
322100001,342100001,-1,NA,dapagliflozin ot2 without-rdz,ertugliflozin ot2 without-rdz
332100001,342100001,-1,NA,empagliflozin ot2 without-rdz,ertugliflozin ot2 without-rdz
312100002,322100002,-1,NA,canagliflozin ot2 with-rdz,dapagliflozin ot2 with-rdz
312100002,332100002,-1,NA,canagliflozin ot2 with-rdz,empagliflozin ot2 with-rdz
312100002,342100002,-1,NA,canagliflozin ot2 with-rdz,ertugliflozin ot2 with-rdz
322100002,332100002,-1,NA,dapagliflozin ot2 with-rdz,empagliflozin ot2 with-rdz
322100002,342100002,-1,NA,dapagliflozin ot2 with-rdz,ertugliflozin ot2 with-rdz
332100002,342100002,-1,NA,empagliflozin ot2 with-rdz,ertugliflozin ot2 with-rdz
